DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),NSAT (USED/VIEW),SAT INFO (SID-SNR)
24/07/2016,00:40:45,-47.153584,S,60.22747,E,4.2,6(10),12-16;#29-28;#25-36;#02-20;#31-42;24-00;#20-28;14-00;05-21;#21-24
24/07/2016,00:41:00,-47.153584,S,60.227469,E,4.2,8(10),#12-25;#29-20;#25-37;#02-20;#31-42;24-00;#20-27;14-00;#05-25;#21-27
24/07/2016,00:41:15,-47.153583,S,60.227469,E,4.2,8(10),#12-32;#29-27;#25-38;#02-22;#31-42;24-00;#20-24;14-00;#05-27;#21-30
24/07/2016,00:41:30,-47.153581,S,60.227468,E,4.2,8(11),#12-33;#29-31;#25-39;#02-22;#31-42;24-00;#20-20;14-00;#05-28;#21-32;26-00
24/07/2016,00:41:45,-47.153579,S,60.227469,E,4.1,8(11),#12-32;#29-31;#25-40;#02-23;#31-42;24-00;#20-22;26-00;#05-28;#21-34;14-00
24/07/2016,00:42:00,-47.153579,S,60.227469,E,4.1,8(11),#12-32;#29-31;#25-40;#02-25;#31-42;24-00;#20-23;14-00;#05-26;#21-34;26-00
24/07/2016,00:42:15,-47.153579,S,60.227469,E,4,8(11),#12-33;#29-30;#25-41;#02-25;#31-41;26-00;#20-27;14-00;#05-26;#21-36;24-00
24/07/2016,00:42:30,-47.153578,S,60.227469,E,4,8(11),#12-36;#29-19;#25-42;#02-26;#31-40;24-00;#20-30;26-00;#05-28;#21-37;14-00
24/07/2016,00:42:45,-47.153578,S,60.227469,E,4,7(11),#12-37;29-22;#25-44;#02-27;#31-36;24-17;#20-31;14-00;#05-28;#21-38;26-00
24/07/2016,00:43:00,-47.153579,S,60.227469,E,3.9,8(11),#12-38;#29-23;#25-44;#02-26;#31-34;24-14;#20-32;14-00;#05-30;#21-39;26-00
24/07/2016,00:43:15,-47.153579,S,60.227467,E,3.9,8(11),#12-40;#29-27;#25-45;#02-27;#31-31;24-00;#20-33;14-15;#05-31;#21-39;26-00
24/07/2016,00:43:30,-47.153579,S,60.227467,E,3.9,8(11),#12-40;#29-27;#25-45;#02-26;#31-30;24-00;#20-33;14-00;#05-31;#21-39;26-00
24/07/2016,00:43:45,-47.153579,S,60.227466,E,3.8,8(11),#12-40;#29-26;#25-45;#02-26;#31-28;24-00;#20-33;26-00;#05-32;#21-39;14-00
24/07/2016,00:44:00,-47.153579,S,60.227465,E,3.8,8(11),#12-40;#29-25;#25-45;#02-23;#31-18;24-00;#20-32;26-00;#05-34;#21-39;14-00
24/07/2016,00:44:15,-47.153579,S,60.227464,E,3.8,8(11),#12-40;#29-21;#25-45;#02-20;#31-22;24-00;#20-29;14-00;#05-35;#21-39;26-00
24/07/2016,00:44:30,-47.153578,S,60.227465,E,3.9,8(11),#12-40;#29-20;#25-45;#02-17;#31-28;24-00;#20-27;26-00;#05-36;#21-39;14-00
24/07/2016,00:44:45,-47.153577,S,60.227465,E,3.9,7(10),#12-40;#29-23;#25-45;02-00;#31-28;26-00;#20-28;14-00;#05-37;#21-39
24/07/2016,00:45:00,-47.153576,S,60.227465,E,3.9,7(10),#12-40;#29-17;#25-45;02-00;#31-29;26-00;#20-28;14-00;#05-37;#21-39
24/07/2016,00:45:15,-47.153576,S,60.227465,E,3.9,7(10),#12-40;#29-20;#25-45;02-00;#31-31;14-00;#20-30;26-00;#05-38;#21-39
24/07/2016,00:45:30,-47.153576,S,60.227464,E,3.9,8(10),#12-41;#29-21;#25-45;#02-17;#31-32;14-00;#20-33;26-00;#05-38;#21-39
24/07/2016,00:45:45,-47.153576,S,60.227464,E,3.9,8(10),#12-41;#29-23;#25-45;#02-19;#31-34;14-00;#20-34;26-00;#05-38;#21-39
24/07/2016,00:46:00,-47.153576,S,60.227464,E,3.9,8(10),#12-41;#29-20;#25-45;#02-22;#31-35;14-00;#20-34;26-00;#05-37;#21-39
24/07/2016,00:46:15,-47.153576,S,60.227464,E,3.9,8(10),#12-41;#29-18;#25-46;#02-23;#31-36;14-00;#20-34;26-00;#05-37;#21-38
24/07/2016,00:46:30,-47.153575,S,60.227464,E,3.9,8(10),#12-41;#29-21;#25-46;#02-24;#31-37;14-00;#20-34;26-00;#05-35;#21-38
24/07/2016,00:46:45,-47.153575,S,60.227464,E,3.9,8(10),#12-41;#29-18;#25-46;#02-26;#31-37;14-00;#20-33;26-00;#05-33;#21-38
24/07/2016,00:47:00,-47.153574,S,60.227464,E,3.9,8(10),#12-41;#29-21;#25-46;#02-27;#31-39;14-00;#20-33;26-00;#05-32;#21-38
24/07/2016,00:47:15,-47.153573,S,60.227464,E,3.9,8(10),#12-41;#29-19;#25-46;#02-28;#31-39;14-00;#20-32;26-00;#05-26;#21-38
24/07/2016,00:47:30,-47.153573,S,60.227464,E,3.9,8(10),#12-41;#29-19;#25-46;#02-27;#31-39;14-00;#20-32;26-00;#05-24;#21-38
24/07/2016,00:47:45,-47.153573,S,60.227464,E,3.9,8(10),#12-40;#29-25;#25-46;#02-25;#31-39;14-00;#20-32;26-00;#05-26;#21-38
24/07/2016,00:48:00,-47.153574,S,60.227464,E,3.9,8(10),#12-40;#29-24;#25-46;#02-22;#31-40;14-00;#20-31;26-00;#05-28;#21-38
24/07/2016,00:48:15,-47.153574,S,60.227464,E,3.8,8(10),#12-39;#29-27;#25-46;#02-23;#31-40;14-00;#20-29;26-00;#05-29;#21-38
24/07/2016,00:48:30,-47.153574,S,60.227463,E,3.5,8(10),#12-39;#29-29;#25-46;#02-23;#31-40;14-00;#20-30;26-00;#05-31;#21-38
24/07/2016,00:48:45,-47.153574,S,60.227462,E,3.2,8(10),#12-39;#29-30;#25-46;#02-23;#31-41;14-00;#20-31;26-00;#05-32;#21-38
24/07/2016,00:49:00,-47.153573,S,60.227462,E,3.1,8(10),#12-39;#29-31;#25-46;#02-25;#31-44;14-00;#20-31;26-00;#05-33;#21-38
24/07/2016,00:49:15,-47.153573,S,60.227462,E,2.9,8(10),#12-39;#29-32;#25-46;#02-25;#31-45;14-00;#20-31;26-00;#05-34;#21-38
24/07/2016,00:49:30,-47.153572,S,60.227462,E,2.7,8(10),#12-38;#29-30;#25-45;#02-25;#31-45;14-00;#20-34;26-00;#05-34;#21-38
24/07/2016,00:49:45,-47.153572,S,60.227462,E,2.6,8(10),#12-37;#29-32;#25-44;#02-26;#31-46;14-00;#20-34;26-00;#05-35;#21-38
24/07/2016,00:50:00,-47.153571,S,60.227462,E,2.4,8(10),#12-35;#29-35;#25-44;#02-26;#31-46;14-00;#20-34;26-00;#05-36;#21-38
24/07/2016,00:50:15,-47.153571,S,60.227462,E,2.4,8(10),#12-35;#29-35;#25-43;#02-24;#31-46;14-00;#20-34;26-00;#05-36;#21-37
24/07/2016,00:50:30,-47.15357,S,60.227462,E,2.4,8(10),#12-33;#29-36;#25-41;#02-21;#31-46;14-00;#20-34;26-00;#05-36;#21-35
24/07/2016,00:50:45,-47.153569,S,60.227462,E,2.3,8(10),#12-33;#29-36;#25-40;#02-20;#31-46;14-00;#20-34;26-00;#05-34;#21-33
24/07/2016,00:51:00,-47.153569,S,60.227462,E,2.3,8(10),#12-34;#29-36;#25-39;#02-20;#31-46;14-00;#20-34;26-00;#05-30;#21-32
24/07/2016,00:51:15,-47.153569,S,60.227462,E,2.3,8(10),#12-34;#29-36;#25-38;#02-18;#31-46;14-00;#20-33;26-00;#05-28;#21-32
24/07/2016,00:51:30,-47.153568,S,60.227462,E,2.4,8(10),#12-35;#29-35;#25-37;#02-19;#31-46;14-00;#20-33;26-00;#05-20;#21-30
24/07/2016,00:51:45,-47.153569,S,60.227462,E,2.4,7(10),#12-35;#29-33;#25-36;#02-18;#31-46;14-00;#20-33;05-00;#21-27;26-00
24/07/2016,00:52:00,-47.153569,S,60.227462,E,2.3,8(10),#12-35;#29-32;#25-35;#02-22;#31-46;14-00;#20-31;#05-19;26-00;#21-22
24/07/2016,00:52:15,-47.15357,S,60.227462,E,2.3,8(10),#12-35;#29-31;#25-35;#02-24;#31-45;14-00;#20-27;#05-25;26-00;#21-18
24/07/2016,00:52:30,-47.15357,S,60.227462,E,2.3,7(10),#12-35;#29-31;#25-36;#02-26;#31-45;26-00;#20-28;#05-27;14-00;21-00
24/07/2016,00:52:45,-47.15357,S,60.227462,E,2.3,6(10),#12-36;29-20;#25-35;#02-26;#31-45;14-00;#20-28;#05-29;26-00;21-00
24/07/2016,00:53:00,-47.153569,S,60.227462,E,2.3,6(10),#12-36;29-18;#25-35;#02-28;#31-45;#20-28;#05-29;21-00;14-00;26-00
24/07/2016,00:53:15,-47.153568,S,60.227462,E,2.3,8(10),#12-36;#29-26;#25-35;#02-29;#31-45;14-00;#20-29;#05-27;#21-19;26-00
24/07/2016,00:53:30,-47.153567,S,60.227461,E,2.3,7(10),#12-36;29-25;#25-35;#02-30;#31-45;14-00;#20-31;#05-30;#21-26;26-00
24/07/2016,00:53:45,-47.153565,S,60.22746,E,2.3,8(11),#12-36;#29-28;#25-33;#02-30;#31-45;18-00;#20-31;#05-32;#21-30;14-00;26-00
24/07/2016,00:54:00,-47.153564,S,60.22746,E,2.3,8(11),#12-36;#29-30;#25-32;#02-30;#31-45;18-00;#20-32;#05-33;#21-32;14-00;26-00
24/07/2016,00:54:15,-47.153564,S,60.22746,E,2.3,8(10),#12-36;#29-31;#25-32;#02-30;#31-45;26-00;#20-32;#05-35;#21-34;18-00
24/07/2016,00:54:30,-47.153564,S,60.22746,E,2.3,8(10),#12-36;#29-31;#25-28;#02-30;#31-45;26-00;#20-33;#05-36;#21-36;18-00
24/07/2016,00:54:45,-47.153564,S,60.22746,E,2.2,8(9),#12-37;#29-28;#25-28;#02-30;#31-45;26-00;#20-33;#05-36;#21-36
24/07/2016,00:55:00,-47.153564,S,60.22746,E,2.1,8(10),#12-37;#29-28;#25-30;#02-30;#31-45;26-00;#20-33;#05-33;#21-37;18-00
24/07/2016,00:55:15,-47.153564,S,60.227461,E,2.1,8(9),#12-37;#29-29;#25-32;#02-31;#31-45;#20-32;#05-33;#21-38;18-00
24/07/2016,00:55:30,-47.153563,S,60.227462,E,2,8(10),#12-36;#29-33;#25-35;#02-31;#31-46;26-00;#20-30;#05-33;#21-39;18-00
24/07/2016,00:55:45,-47.153563,S,60.227462,E,1.9,7(10),#12-36;#29-33;#25-37;#02-31;#31-46;26-00;20-28;#05-35;#21-40;18-00
24/07/2016,00:56:00,-47.153563,S,60.227463,E,1.8,8(10),#12-32;#29-33;#25-39;#02-31;#31-46;26-00;#20-28;#05-36;#21-41;18-00
24/07/2016,00:56:15,-47.153562,S,60.227463,E,1.6,8(10),#12-30;#29-34;#25-41;#02-31;#31-46;26-00;#20-29;#05-37;#21-41;18-00
24/07/2016,00:56:30,-47.153561,S,60.227463,E,1.3,8(10),#12-29;#29-34;#25-42;#02-30;#31-46;26-00;#20-30;#05-38;#21-42;18-00
24/07/2016,00:56:45,-47.153561,S,60.227463,E,1.1,8(10),#12-27;#29-34;#25-43;#02-30;#31-47;26-00;#20-31;#05-38;#21-42;18-00
24/07/2016,00:57:00,-47.153561,S,60.227463,E,1,8(10),#12-28;#29-34;#25-44;#02-30;#31-47;26-00;#20-31;#05-39;#21-42;18-00
24/07/2016,00:57:15,-47.15356,S,60.227463,E,0.8,8(10),#12-32;#29-33;#25-45;#02-30;#31-47;26-00;#20-31;#05-39;#21-43;18-00
24/07/2016,00:57:30,-47.153559,S,60.227463,E,0.7,8(10),#12-33;#29-31;#25-45;#02-30;#31-47;26-00;#20-31;#05-39;#21-43;18-00
24/07/2016,00:57:45,-47.153559,S,60.227463,E,0.5,8(10),#12-35;#29-29;#25-46;#02-30;#31-47;26-00;#20-31;#05-39;#21-43;18-00
24/07/2016,00:58:00,-47.153559,S,60.227463,E,0.4,8(10),#12-36;#29-28;#25-46;#02-30;#31-47;26-00;#20-31;#05-38;#21-43;18-00
24/07/2016,00:58:15,-47.153558,S,60.227463,E,0.2,8(10),#12-38;#29-25;#25-46;#02-30;#31-47;26-00;#20-32;#05-38;#21-43;18-00
24/07/2016,00:58:30,-47.153558,S,60.227462,E,0.1,8(10),#12-37;#29-25;#25-47;#02-28;#31-46;26-00;#20-35;#05-38;#21-44;18-00
24/07/2016,00:58:45,-47.153558,S,60.227462,E,-0.1,8(10),#12-37;#29-25;#25-47;#02-27;#31-46;26-00;#20-37;#05-36;#21-44;18-00
24/07/2016,00:59:00,-47.153558,S,60.227462,E,-0.3,8(10),#12-36;#29-28;#25-47;#02-27;#31-46;26-00;#20-38;#05-36;#21-44;18-00
24/07/2016,00:59:15,-47.153558,S,60.227462,E,-0.4,7(10),#12-36;#29-31;#25-47;02-25;#31-46;26-00;#20-38;#05-35;#21-44;18-00
24/07/2016,00:59:30,-47.153558,S,60.227462,E,-0.6,7(10),#12-37;#29-32;#25-47;02-24;#31-45;26-00;#20-39;#05-35;#21-45;18-00
24/07/2016,00:59:45,-47.153557,S,60.227462,E,-0.7,7(10),#12-38;#29-33;#25-47;02-24;#31-44;26-00;#20-39;#05-34;#21-45;18-00
24/07/2016,01:00:00,-47.153557,S,60.227461,E,-0.9,7(10),#12-38;#29-33;#25-47;02-24;#31-44;26-00;#20-39;#05-34;#21-46;18-00
24/07/2016,01:00:15,-47.153557,S,60.227461,E,-1.1,8(10),#12-39;#29-33;#25-46;#02-24;#31-44;26-00;#20-38;#05-33;#21-46;18-00
24/07/2016,01:00:30,-47.153557,S,60.227461,E,-1.2,7(10),#12-38;#29-31;#25-46;02-22;#31-44;26-00;#20-38;#05-33;#21-46;18-00
24/07/2016,01:00:45,-47.153556,S,60.227461,E,-1.4,8(10),#12-36;#29-32;#25-46;#02-22;#31-44;26-00;#20-38;#05-31;#21-46;18-00
24/07/2016,01:01:00,-47.153555,S,60.227462,E,-1.6,8(10),#12-34;#29-33;#25-45;#02-21;#31-44;26-00;#20-37;#05-31;#21-46;18-00
24/07/2016,01:01:15,-47.153555,S,60.227462,E,-1.7,8(9),#12-32;#29-30;#25-45;#02-19;#31-44;26-00;#20-37;#05-30;#21-46
24/07/2016,01:01:30,-47.153554,S,60.227462,E,-1.9,8(10),#12-31;#29-26;#25-45;#02-18;#31-44;26-00;#20-36;#05-31;#21-46;18-00
24/07/2016,01:01:45,-47.153554,S,60.227462,E,-2,7(10),#12-33;#29-23;#25-45;02-15;#31-45;26-00;#20-36;#05-32;#21-46;18-00
24/07/2016,01:02:00,-47.153553,S,60.227463,E,-2.1,7(10),#12-31;#29-27;#25-45;02-00;#31-45;18-00;#20-36;#05-32;#21-46;26-00
24/07/2016,01:02:15,-47.153552,S,60.227463,E,-2.2,8(10),#12-32;#29-31;#25-44;#02-17;#31-45;26-00;#20-35;#05-32;#21-46;18-00
24/07/2016,01:02:30,-47.153552,S,60.227463,E,-2.3,8(10),#12-33;#29-32;#25-44;#02-19;#31-45;26-00;#20-36;#05-32;#21-46;18-00
24/07/2016,01:02:45,-47.153551,S,60.227463,E,-2.4,7(10),#12-33;#29-32;#25-44;02-18;#31-45;26-00;#20-36;#05-34;#21-46;18-00
24/07/2016,01:03:00,-47.153551,S,60.227463,E,-2.4,7(10),#12-33;#29-32;#25-43;02-17;#31-45;26-00;#20-37;#05-34;#21-46;18-00
24/07/2016,01:03:15,-47.153551,S,60.227462,E,-2.5,7(10),#12-32;#29-32;#25-41;02-17;#31-44;26-00;#20-37;#05-35;#21-46;18-00
24/07/2016,01:03:30,-47.15355,S,60.227462,E,-2.5,7(10),#12-31;#29-35;#25-41;02-18;#31-44;26-00;#20-37;#05-37;#21-46;18-00
24/07/2016,01:03:45,-47.153549,S,60.227462,E,-2.5,7(9),#12-31;#29-36;#25-39;02-18;#31-44;26-00;#20-37;#05-37;#21-46
24/07/2016,01:04:00,-47.153549,S,60.227463,E,-2.5,7(9),#12-32;#29-36;#25-39;02-16;#31-44;26-00;#20-36;#05-37;#21-46
24/07/2016,01:04:15,-47.153548,S,60.227463,E,-2.5,7(10),#12-32;#29-38;#25-39;02-16;#31-44;26-00;#20-35;#05-37;#21-46;18-00
24/07/2016,01:04:30,-47.153548,S,60.227463,E,-2.4,7(10),#12-32;#29-39;#25-39;02-16;#31-44;26-00;#20-35;#05-37;#21-46;18-00
24/07/2016,01:04:45,-47.153548,S,60.227463,E,-2.4,7(10),#12-31;#29-40;#25-39;02-16;#31-44;26-00;#20-35;#05-37;#21-45;18-00
24/07/2016,01:05:00,-47.153547,S,60.227463,E,-2.4,8(10),#12-31;#29-40;#25-39;#02-18;#31-44;26-00;#20-36;#05-37;#21-45;18-00
24/07/2016,01:05:15,-47.153547,S,60.227464,E,-2.4,8(10),#12-31;#29-40;#25-38;#02-22;#31-44;26-00;#20-37;#05-36;#21-45;18-00
24/07/2016,01:05:30,-47.153546,S,60.227464,E,-2.4,9(10),#12-32;#29-40;#25-37;#02-23;#31-44;#26-22;#20-39;#05-35;#21-45;18-00
24/07/2016,01:05:45,-47.153546,S,60.227464,E,-2.4,9(10),#12-33;#29-39;#25-36;#02-22;#31-45;#26-21;#20-39;#05-33;#21-45;18-00
24/07/2016,01:06:00,-47.153546,S,60.227464,E,-2.3,8(10),#12-34;#29-39;#25-35;#02-18;#31-45;26-18;#20-39;#05-31;#21-45;18-00
24/07/2016,01:06:15,-47.153545,S,60.227464,E,-2.3,8(10),#12-35;#29-39;#25-35;#02-18;#31-45;26-16;#20-39;#05-29;#21-44;18-00
24/07/2016,01:06:30,-47.153545,S,60.227464,E,-2.3,8(10),#12-36;#29-39;#25-33;#02-20;#31-46;26-00;#20-39;#05-22;#21-44;18-00
24/07/2016,01:06:45,-47.153545,S,60.227464,E,-2.3,8(10),#12-36;#29-39;#25-33;#02-22;#31-46;26-00;#20-39;#05-24;#21-44;18-00
24/07/2016,01:07:00,-47.153544,S,60.227464,E,-2.3,7(10),#12-37;#29-39;#25-32;#02-23;#31-46;26-00;#20-39;05-17;#21-44;18-00
24/07/2016,01:07:15,-47.153544,S,60.227464,E,-2.2,8(10),#12-37;#29-38;#25-32;#02-22;#31-47;26-00;#20-39;#05-22;#21-44;18-00
24/07/2016,01:07:30,-47.153543,S,60.227464,E,-2.2,8(10),#12-38;#29-38;#25-32;#02-20;#31-47;26-00;#20-37;#05-25;#21-44;18-00
24/07/2016,01:07:45,-47.153543,S,60.227465,E,-2.2,8(10),#12-38;#29-38;#25-35;#02-18;#31-47;26-00;#20-36;#05-29;#21-44;18-00
24/07/2016,01:08:00,-47.153543,S,60.227465,E,-2.2,8(10),#12-38;#29-38;#25-36;#02-18;#31-47;26-18;#20-35;#05-32;#21-45;18-00
24/07/2016,01:08:15,-47.153542,S,60.227465,E,-2.2,8(10),#12-38;#29-38;#25-36;#02-18;#31-47;26-18;#20-33;#05-34;#21-45;18-00
24/07/2016,01:08:30,-47.153542,S,60.227465,E,-2.1,8(10),#12-38;#29-38;#25-36;02-18;#31-47;#26-19;#20-33;#05-34;#21-45;18-00
24/07/2016,01:08:45,-47.153542,S,60.227465,E,-2.1,8(10),#12-39;#29-38;#25-36;02-19;#31-47;#26-22;#20-32;#05-35;#21-45;18-00
24/07/2016,01:09:00,-47.153542,S,60.227465,E,-2.1,8(10),#12-39;#29-38;#25-37;02-18;#31-46;#26-23;#20-31;#05-36;#21-45;18-00
24/07/2016,01:09:15,-47.153541,S,60.227465,E,-2.1,8(10),#12-39;#29-38;#25-37;02-18;#31-46;#26-25;#20-31;#05-36;#21-45;18-00
24/07/2016,01:09:30,-47.153541,S,60.227465,E,-2,8(10),#12-39;#29-39;#25-37;02-18;#31-46;#26-25;#20-33;#05-36;#21-45;18-00
24/07/2016,01:09:45,-47.153541,S,60.227465,E,-2,8(10),#12-40;#29-39;#25-34;02-18;#31-46;#26-26;#20-34;#05-37;#21-45;18-00
24/07/2016,01:10:00,-47.15354,S,60.227465,E,-1.9,8(10),#12-41;#29-39;#25-34;02-18;#31-46;#26-26;#20-35;#05-38;#21-45;18-00
24/07/2016,01:10:15,-47.15354,S,60.227465,E,-1.9,8(10),#12-41;#29-39;#25-34;02-18;#31-46;#26-26;#20-37;#05-38;#21-44;18-00
24/07/2016,01:10:30,-47.15354,S,60.227465,E,-1.8,8(10),#12-41;#29-38;#25-33;02-18;#31-46;#26-24;#20-37;#05-38;#21-43;18-00
24/07/2016,01:10:45,-47.15354,S,60.227465,E,-1.8,8(10),#12-41;#29-38;#25-33;02-18;#31-45;#26-21;#20-38;#05-38;#21-42;18-00
24/07/2016,01:11:00,-47.15354,S,60.227464,E,-1.8,8(10),#12-41;#29-38;#25-33;02-18;#31-45;#26-20;#20-38;#05-38;#21-41;18-00
24/07/2016,01:11:15,-47.15354,S,60.227465,E,-1.7,8(10),#12-41;#29-38;#25-33;02-18;#31-45;#26-21;#20-37;#05-38;#21-39;18-00
24/07/2016,01:11:30,-47.15354,S,60.227465,E,-1.7,8(10),#12-41;#29-38;#25-34;02-15;#31-45;#26-22;#20-34;#05-38;#21-39;18-00
24/07/2016,01:11:45,-47.15354,S,60.227465,E,-1.7,8(10),#12-41;#29-38;#25-35;02-15;#31-45;#26-22;#20-29;#05-39;#21-38;18-00
24/07/2016,01:12:00,-47.15354,S,60.227465,E,-1.7,8(10),#12-41;#29-38;#25-36;02-16;#31-44;#26-22;#20-24;#05-40;#21-37;18-00
24/07/2016,01:12:15,-47.153539,S,60.227465,E,-1.7,7(10),#12-41;#29-37;#25-36;02-16;#31-44;#26-22;20-19;#05-40;#21-37;18-00
24/07/2016,01:12:30,-47.153539,S,60.227464,E,-1.7,7(10),#12-41;#29-34;#25-36;02-15;#31-43;#26-20;20-16;#05-40;#21-36;18-00
24/07/2016,01:12:45,-47.153539,S,60.227464,E,-1.7,8(10),#12-41;#29-30;#25-35;02-00;#31-41;#26-18;#20-18;#05-40;#21-35;18-00
24/07/2016,01:13:00,-47.153539,S,60.227464,E,-1.7,8(10),#12-41;#29-27;#25-34;02-00;#31-38;#26-18;#20-21;#05-40;#21-34;18-00
24/07/2016,01:13:15,-47.153539,S,60.227464,E,-1.7,8(10),#12-40;#29-24;#25-33;02-00;#31-37;#26-17;#20-19;#05-39;#21-33;18-00
24/07/2016,01:13:30,-47.153538,S,60.227464,E,-1.7,8(10),#12-40;#29-28;#25-33;02-00;#31-33;#26-18;#20-17;#05-38;#21-33;18-00
24/07/2016,01:13:45,-47.153538,S,60.227464,E,-1.8,8(10),#12-40;#29-29;#25-35;02-00;#31-30;#26-21;#20-25;#05-36;#21-33;18-00
24/07/2016,01:14:00,-47.153538,S,60.227463,E,-2,8(10),#12-40;#29-31;#25-37;02-00;#31-32;#26-21;#20-26;#05-35;#21-31;18-00
24/07/2016,01:14:15,-47.153538,S,60.227464,E,-2.1,8(10),#12-39;#29-32;#25-39;02-00;#31-32;#26-22;#20-26;#05-33;#21-27;18-00
24/07/2016,01:14:30,-47.153538,S,60.227465,E,-2.2,8(10),#12-39;#29-32;#25-39;02-00;#31-33;#26-26;#20-24;#05-32;#21-21;18-00
24/07/2016,01:14:45,-47.15354,S,60.227467,E,-2.3,8(10),#12-40;#29-31;#25-39;02-00;#31-33;#26-27;#20-16;#05-30;#21-26;18-00
24/07/2016,01:15:00,-47.153541,S,60.22747,E,-2.3,8(10),#12-40;#29-30;#25-39;02-00;#31-34;#26-29;#20-16;#05-27;#21-24;18-00
24/07/2016,01:15:15,-47.153542,S,60.227471,E,-2.4,7(10),#12-41;#29-32;#25-39;#31-35;#26-30;20-00;#05-22;#21-24;02-00;18-00
24/07/2016,01:15:30,-47.153542,S,60.227472,E,-2.4,7(10),#12-41;#29-33;#25-39;20-00;#31-36;#26-30;#05-21;#21-27;02-00;18-00
24/07/2016,01:15:45,-47.153542,S,60.227473,E,-2.5,7(9),#12-40;#29-34;#25-37;20-00;#31-36;#26-32;02-00;#05-18;#21-27
24/07/2016,01:16:00,-47.153542,S,60.227474,E,-2.5,8(10),#12-37;#29-33;#25-36;#20-17;#31-37;#26-32;02-00;#05-19;#21-29;18-00
24/07/2016,01:16:15,-47.15354,S,60.227475,E,-2.5,8(10),#12-37;#29-33;#25-35;#20-19;#31-37;#26-32;02-00;#05-18;#21-31;18-00
24/07/2016,01:16:30,-47.153537,S,60.227474,E,-2.5,8(10),#12-37;#29-34;#25-34;#20-24;#31-37;#26-32;02-00;#05-25;#21-32;18-00
24/07/2016,01:16:45,-47.153537,S,60.227475,E,-2.4,8(10),#12-37;#29-35;#25-33;#20-27;#31-39;#26-32;02-00;#05-21;#21-33;18-00
24/07/2016,01:17:00,-47.153536,S,60.227476,E,-2.3,8(10),#12-37;#29-36;#25-33;#20-27;#31-39;#26-32;02-00;#05-18;#21-35;18-00
24/07/2016,01:17:15,-47.153535,S,60.227476,E,-2.2,8(10),#12-40;#29-37;#25-33;#20-29;#31-40;#26-31;02-00;#05-24;#21-36;18-00
24/07/2016,01:17:30,-47.153535,S,60.227476,E,-2,9(10),#12-40;#29-37;#25-33;#20-28;#31-40;#26-31;02-00;#05-26;#21-36;#18-24
24/07/2016,01:17:45,-47.153534,S,60.227476,E,-1.9,9(10),#12-41;#29-37;#25-33;#20-29;#31-40;#26-29;02-00;#05-27;#21-37;#18-23
24/07/2016,01:18:00,-47.153534,S,60.227476,E,-1.8,9(10),#12-41;#29-37;#25-33;#20-31;#31-40;#26-29;02-00;#05-26;#21-37;#18-22
24/07/2016,01:18:15,-47.153533,S,60.227476,E,-1.7,8(10),#12-41;#29-34;#25-33;#20-30;#31-40;#26-29;02-00;#05-23;#21-37;18-20
24/07/2016,01:18:30,-47.153532,S,60.227475,E,-1.6,8(10),#12-41;#29-34;#25-33;#20-31;#31-41;#26-27;02-00;#05-21;#21-37;18-19
24/07/2016,01:18:45,-47.153532,S,60.227475,E,-1.5,8(10),#12-41;#29-33;#25-32;#20-32;#31-41;#26-28;02-00;#05-22;#21-37;18-18
24/07/2016,01:19:00,-47.15353,S,60.227475,E,-1.5,7(9),#12-41;#29-31;#25-32;#20-32;#31-41;#26-28;05-18;#21-37;18-20
24/07/2016,01:19:15,-47.153529,S,60.227474,E,-1.4,9(9),#12-41;#29-29;#25-37;#20-32;#31-41;#26-26;#05-22;#21-37;#18-19
24/07/2016,01:19:30,-47.153528,S,60.227473,E,-1.6,9(9),#12-41;#29-23;#25-37;#20-33;#31-42;#26-25;#05-22;#21-39;#18-18
24/07/2016,01:19:45,-47.153527,S,60.227473,E,-1.5,9(9),#12-41;#29-21;#25-37;#20-32;#31-43;#26-23;#05-25;#21-40;#18-16
24/07/2016,01:20:00,-47.153526,S,60.227472,E,-1.5,7(9),#12-41;#29-26;#25-38;#20-30;#31-43;26-22;#05-24;#21-42;18-00
24/07/2016,01:20:15,-47.153526,S,60.227472,E,-1.5,7(9),#12-41;#29-28;#25-39;#20-29;#31-43;26-24;18-00;#05-25;#21-42
24/07/2016,01:20:30,-47.153525,S,60.227471,E,-1.5,8(9),#12-41;#29-28;#25-40;#20-32;#31-44;26-25;#18-15;#05-26;#21-43
24/07/2016,01:20:45,-47.153525,S,60.227471,E,-1.4,9(9),#12-40;#29-27;#25-40;#20-35;#31-45;#26-27;#18-17;#05-27;#21-44
24/07/2016,01:21:00,-47.153524,S,60.22747,E,-1.3,9(9),#12-39;#29-29;#25-41;#20-35;#31-45;#26-28;#18-16;#05-27;#21-44
24/07/2016,01:21:15,-47.153523,S,60.22747,E,-1.2,8(9),#12-39;#29-31;#25-42;#20-36;#31-45;#26-29;18-16;#05-28;#21-45
24/07/2016,01:21:30,-47.153522,S,60.227469,E,-1.2,8(9),#12-38;#29-31;#25-42;#20-37;#31-45;#26-30;18-00;#05-30;#21-45
24/07/2016,01:21:45,-47.153522,S,60.227469,E,-1.1,8(9),#12-38;#29-31;#25-42;#20-37;#31-46;#26-32;18-00;#05-30;#21-45
